date,open,high,low,close
2021-07-02,20.369793862838424,20.434570343264514,20.21781937074688,20.4163818359375
2021-07-06,20.666016614407923,20.770156218101576,20.280102477408526,20.627151489257812
2021-07-07,20.78161883623467,20.8030443612869,20.261916799534852,20.301528930664062
2021-07-08,19.788056528694977,20.063602249461436,19.632843115344528,19.83414649963379
2021-07-09,19.893689311396027,20.011033596944927,19.686157099051567,19.981136322021484
2021-07-12,20.17023553460196,20.461975876319716,20.118165723734343,20.441797256469727
2021-07-13,20.330179245184596,20.390720799183015,20.044667777946696,20.180198669433594
2021-07-14,20.287578671273554,20.347371324645856,19.684664506102898,19.773107528686523
2021-07-15,19.743459705435733,19.778587910474652,18.793494657119066,18.9008731842041
2021-07-16,18.96490214619044,19.09096527868611,18.01070219908961,18.098398208618164
2021-07-19,17.85349355189545,18.976358475530738,17.803913772147467,18.71501350402832
2021-07-20,18.665435297973314,18.77306281313049,18.10138637367849,18.547842025756836
2021-07-21,18.81691214625468,19.459689233832748,18.67739534613808,19.34309196472168
2021-07-22,19.574299353352185,19.81845383790225,19.209559734509735,19.526464462280273
2021-07-23,19.588247101340414,19.63209605947266,19.183646421770963,19.490585327148438
2021-07-26,19.244434884003283,19.374981936997983,18.848802099805674,19.227493286132812
2021-07-27,19.19859503384595,19.55436484344968,18.676401037537744,19.14179229736328
2021-07-28,19.252409967559455,19.57828250324593,18.929527349738116,19.435775756835938
2021-07-29,19.45171630566952,19.784566529734352,19.26137470574474,19.59422492980957
2021-07-30,19.35106731996473,19.562336470219837,19.1966028063269,19.43178939819336
2021-08-02,19.632096019964017,19.892196048997913,19.29426383352367,19.681922912597656
2021-08-03,19.67195614363054,20.152295043077654,19.153748123448008,19.7466983795166
2021-08-04,19.92109911933117,20.247969602176056,19.759656839937854,20.204120635986328
2021-08-05,20.429339555669177,20.661536241718938,20.271883215334118,20.565866470336914
2021-08-06,20.45325366267707,20.49909462866521,20.140334945269064,20.29579734802246
2021-08-09,20.375518990564935,20.43730554179816,20.073563974802937,20.225040435791016
2021-08-10,20.25195008967123,20.35957761344973,19.766627375953473,19.867280960083008
2021-08-11,19.97390996272921,19.979889797414497,19.363024040976125,19.63109588623047
2021-08-12,19.801506528249956,19.95995693048754,19.55236830867384,19.83638572692871
2021-08-13,19.836388472220936,20.1443233694404,19.782573757798062,20.118412017822266
2021-08-16,20.065596914124974,20.217073411230743,19.38594658927901,19.881235122680664
2021-08-17,19.617148941747843,19.70185695099313,19.200590439736775,19.390932083129883
2021-08-18,19.432784446374054,19.566323330393175,18.934507922108054,18.9743709564209
2021-08-19,19.426800578843118,20.42435132672305,18.6973235489856,19.729753494262695
2021-08-20,19.922090443139417,20.79307832111632,19.86429170671667,20.744247436523438
2021-08-23,20.89871172530121,21.921174082435364,20.877784205447764,21.882308959960938
2021-08-24,21.678017210916853,21.88330650113912,21.460768250925426,21.717878341674805
2021-08-25,21.66206982160792,22.392542896960293,21.64712213641012,22.136428833007812
2021-08-26,22.123473040488136,22.262989824998456,21.714886542330508,21.991928100585938
2021-08-27,22.107535969309836,22.643681691661413,22.090594367409157,22.5579776763916
2021-08-30,22.751303423762153,22.963568544992565,22.47326582404602,22.609792709350586
2021-08-31,22.620760614168464,22.620760614168464,22.047642674505877,22.31177520751953
2021-09-01,22.411444728207552,22.622751099548815,22.28386320003959,22.36758804321289
2021-09-02,22.444337387679806,22.51909280352411,22.222067304803737,22.322736740112305
2021-09-03,22.251965457669577,22.910802324236958,22.127374389935948,22.76827049255371
2021-09-07,22.758309804466514,22.824093892750362,22.448326313698814,22.58786964416504
2021-09-08,22.439355044930288,22.53603785625392,21.905107228441466,22.26592445373535
2021-09-09,22.23901840986986,22.464279003542124,22.058610698629803,22.104459762573242
2021-09-10,22.274896532355616,22.551987038677307,22.197152562012025,22.40447235107422
2021-09-13,22.609793787016553,22.88887850668766,21.786495670040438,22.07953453063965
2021-09-14,22.202133951589552,22.336692569612442,22.013753027023114,22.16924285888672
2021-09-15,22.236026531461853,22.293837374254075,21.89414808527263,22.267921447753906
2021-09-16,22.110435843651945,22.20412821528791,21.855272750166648,22.16924285888672
2021-09-17,22.227052672404977,22.247983887075033,21.758590795663608,21.82836151123047
2021-09-20,21.076824957284188,21.362886747600268,20.594409012672557,21.043933868408203
2021-09-21,21.34693855063017,21.354911802354714,20.881467187077302,21.176498413085938
2021-09-22,21.296106638649068,21.888163405452396,21.12666266761119,21.869226455688477
2021-09-23,22.067574601135654,22.461282925863888,21.818392405906536,22.408456802368164
2021-09-24,21.997802477816837,22.076544517927047,21.78948654099759,22.008766174316406
2021-09-27,21.638979428215535,21.72768898320493,21.25524054701434,21.589143753051758
2021-09-28,21.14460514549343,21.34893447038271,20.58344521216512,20.631288528442383
2021-09-29,20.871497126516754,20.948244893055964,20.400043030002205,20.449880599975586
2021-09-30,20.70006335689361,20.997088873720934,20.620325128983062,20.64823341369629
2021-10-01,20.682119903644967,20.790762583446227,20.136908439010178,20.67414665222168
2021-10-04,20.43692580745961,20.47480160606298,19.49103082581489,19.667451858520508
2021-10-05,19.884737541485297,20.58045410102996,19.789050920867343,20.384098052978516
2021-10-06,20.054179759788724,20.65221538373166,20.014309704267788,20.632282257080078
2021-10-07,21.023002332349666,21.252251394930184,20.90339594423825,21.006059646606445
2021-10-08,21.031972742875528,21.136628803152057,20.707038964304342,20.762855529785156
2021-10-11,20.507691986086755,20.994094515339803,20.443900274983907,20.62729835510254
2021-10-12,20.759864289713306,20.988115251158046,20.460846442919173,20.603378295898438
2021-10-13,20.849571259430128,20.921336231312484,20.645241941754325,20.870502471923828
2021-10-14,21.218359995410317,21.68383134051635,21.052902671473788,21.674861907958984
2021-10-15,21.738653534036047,21.85925800191469,21.59113886513245,21.790483474731445
2021-10-18,21.677858693551304,22.21808560723997,21.573200707932173,22.149311065673828
2021-10-19,22.203128841785272,22.305792542429998,21.964912250814812,22.217084884643555
2021-10-20,22.23203574791411,22.359617290338466,21.910092397516213,22.030696868896484
2021-10-21,22.024714435687386,22.63670618326787,22.010760294577082,22.617767333984375
2021-10-22,22.748339913629675,23.054334844956028,22.48719785150225,22.651657104492188
2021-10-25,22.897853833402657,23.278604263396428,22.69551873786427,23.09022331237793
2021-10-26,23.910525487792796,25.176371413393948,23.845737588941468,24.63614273071289
2021-10-27,24.39394484368864,25.00792909100821,24.202571550095367,24.37101936340332
2021-10-28,24.796613798332462,24.86837875777261,24.442775609746818,24.859407424926758
2021-10-29,24.919211901819345,25.624895953536313,24.918215720709906,25.483360290527344
2021-11-01,25.565096437115333,25.809293921603484,25.144476013269458,25.74251365661621
2021-11-02,25.7375260859474,26.59072475298332,25.715596794688107,26.31463050842285
2021-11-03,26.582753200243893,26.696380585852886,26.14917676933632,26.510988235473633
2021-11-04,27.139928992611882,31.26239905171974,27.02929203332066,29.703516006469727
2021-11-05,30.088254873766928,31.297286347184773,29.313796110746594,29.654678344726562
2021-11-08,30.05037569360793,30.998264961741995,29.809166754618374,30.70323371887207
2021-11-09,32.176401244543264,32.20430952982085,29.865983049867186,30.55671501159668
2021-11-10,29.259970949508748,30.74908322904024,28.68386069593988,29.362632751464844
2021-11-11,30.368332333995184,30.489932984419298,29.679592774599925,30.290586471557617
2021-11-12,29.911830378451516,30.579638725096128,29.53307238423617,30.290586471557617
2021-11-15,30.45205912496515,30.543757233968925,29.151327703396426,29.926782608032227
2021-11-16,29.66164877670332,30.29058317308719,29.608820758848818,30.10419464111328
2021-11-17,30.318494131813672,30.409197952977312,28.70578699749506,29.165279388427734
2021-11-18,32.26111820971524,32.65283033546003,31.218538566380822,31.571380615234375
2021-11-19,32.137524780788404,32.97976178244582,31.800631120790957,32.877098083496094
2021-11-22,33.40735781762492,34.533662437419686,31.795648655207987,31.851465225219727
2021-11-23,31.431844462985936,32.25414653332147,30.778986374975506,31.642154693603516
2021-11-24,31.35808076043458,32.74751961280794,30.82682344260041,32.56711196899414
2021-11-26,32.49335785082512,32.602998628839266,31.247448733080454,31.399948120117188
2021-11-29,32.26013201040134,33.30270817410921,31.931209614612694,33.26682662963867
2021-11-30,33.06049435573746,33.24389436052743,31.759764944757165,32.56910705566406
2021-12-01,33.114388375070114,33.184167626613956,31.281177159177126,31.33600425720215
2021-12-02,31.11569943003582,32.37571869369958,30.927293561836475,32.02482604980469
2021-12-03,31.899225278294047,32.027820642535175,30.03511346450326,30.596342086791992
2021-12-06,29.78589864714848,30.145761817550646,27.949700565814876,29.942405700683594
2021-12-07,30.85950333447819,32.34680493925572,30.554465406943,32.32487106323242
2021-12-08,31.898230293439173,32.18831425036044,31.322049493917223,31.72577476501465
2021-12-09,31.634061878266106,32.103581165831095,30.33217500414839,30.393980026245117
2021-12-10,31.051899183722014,31.206411727993792,29.76695906181619,30.10289764404297
2021-12-13,30.1537389247884,30.19859728465225,28.027454948851968,28.07231330871582
2021-12-14,27.611769480974516,28.587686497132797,27.16418406880267,28.247760772705078
2021-12-15,28.310561418103585,30.40394841022342,27.750331012948195,30.36307716369629
2021-12-16,31.053897441434426,31.061871670056004,28.004530741243016,28.297603607177734
2021-12-17,27.896873879142326,28.830923474166912,27.672582039666786,27.71345329284668
2021-12-20,27.219016098484527,28.05537286246123,27.05952009504959,27.631711959838867
2021-12-21,28.284643989318436,29.028294944690636,27.314706725168943,28.983436584472656
2021-12-22,28.800013421604074,29.461921824667396,28.359404087389027,29.307409286499023
2021-12-23,29.66129326312554,29.964336743268632,29.33831421297981,29.546655654907227
2021-12-27,29.566592584176444,30.989098625583328,29.546655113197424,30.847545623779297
2021-12-28,31.213395052745707,31.231338018752773,29.917487766927692,30.226512908935547
2021-12-29,30.177665528495464,30.451799123179573,29.273520345909006,29.90652084350586
2021-12-30,29.73306863749012,30.36108570963226,29.44697370362588,29.492828369140625
2021-12-31,29.580552622443367,29.935432431024672,29.23863236196779,29.31838035583496
2022-01-03,29.72110791823675,30.614286167328913,29.691201708964883,30.02614402770996
2022-01-04,30.18165478340745,30.372053287940535,28.25972677192673,29.197763442993164
2022-01-05,28.857830469478007,29.323360707048195,27.44629140730359,27.517066955566406
2022-01-06,27.552950546238176,28.348437676150166,26.979762580171478,28.089256286621094
2022-01-07,28.05237553867087,28.33249071472493,26.971787872683233,27.161190032958984
2022-01-10,26.497288278632688,27.382492201861595,25.563238883232685,27.313709259033203
2022-01-11,27.23695493896439,27.97661882621992,26.754479886883722,27.729398727416992
2022-01-12,27.97861047249407,28.50494756627951,27.52105632637495,27.910825729370117
2022-01-13,28.289631942753868,28.390313718259936,26.414554846853214,26.491313934326172
2022-01-14,26.21717640732011,27.111352875878474,26.12745967935316,26.857154846191406
2022-01-18,26.177300546732358,26.554110383396345,25.688843914417376,25.82142448425293
2022-01-19,25.996872119985937,26.459409683048193,24.97310593684919,24.98805809020996
2022-01-20,25.224311034871068,25.49844459786639,24.00217033924269,24.073944091796875
2022-01-21,23.432966980379607,24.74482235233926,23.189735951595004,23.300386428833008
2022-01-24,22.25967504955575,23.306367476743638,20.82221696787781,23.29839324951172
2022-01-25,22.474991659756874,22.870742584099933,21.93071173992595,22.253690719604492
2022-01-26,23.166815419200876,23.981242067414527,22.22977501124328,22.700288772583008
2022-01-27,23.493783457519353,23.919438849325257,21.60674309968497,21.874897003173828
2022-01-28,21.94267865750041,22.78601509261585,21.22893388945279,22.7680721282959
2022-01-31,23.108991809594748,24.43181423649078,22.979402057018028,24.408885955810547
2022-02-01,25.02494743549944,25.065818691296247,23.81476962953149,24.560415267944336
2022-02-02,25.712773586139047,25.73569997115753,24.47568045285035,25.162511825561523
2022-02-03,24.380971691687737,24.99802168413806,23.70510749974995,23.872577667236328
2022-02-04,23.89650525040583,24.557417375083098,23.55757585819483,24.242412567138672
2022-02-07,24.29524950581425,25.102698190128145,24.125784779344208,24.650129318237305
2022-02-08,24.28229068862886,25.1505481244359,23.90448448091836,25.028932571411133
2022-02-09,25.541309655752155,26.64083667175982,25.27315770145827,26.620899200439453
2022-02-10,25.913140626547364,26.84021038947603,25.519384054932555,25.742677688598633
2022-02-11,25.83438136347169,26.06963817364422,23.698130807329928,23.87357521057129
